Source;Destination;Length;Source Address;Destination Address;Source.1;Destination.1;Address_Resolution_Protocol;Internet_Control_Message_Protocol;Transmission_Control_Protocol;Info;label
10.0.123.3;10.0.123.2;148;217.152.112.78;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;143.199.153.227;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;154.126.2.81;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;16.224.130.199;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;82.169.176.81;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;131.44.224.160;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;107.14.60.11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;15.22.73.234;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;255.138.241.30;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;207.211.206.76;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;211.239.33.1;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1.45.121.238;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;129.137.98.104;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;228.174.37.45;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;164.229.98.157;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;103.209.217.238;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;135.118.97.224;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;1,20E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;1,53E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;27.140.140.194;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;45.99.46.190;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;87.146.13.192;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;118.98.132.184;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;32.187.8.98;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;0.39.68.249;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;71.233.98.158;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;9.102.48.123;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;184.238.50.158;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;255.221.252.33;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;254.157.9.164;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;93.67.219.133;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;91.175.200.61;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;53.74.187.235;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;0.131.204.183;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;187.186.33.15;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;212.133.200.17;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;239.58.108.227;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;150.229.131.193;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;57.27.151.124;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;64.80.146.70;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;123.82.225.15;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;148;151.82.12.130;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;68.222.122.82;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;207.198.14.96;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;68.2.47.83;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;15.195.82.171;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;174.164.206.123;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;149.19.19.158;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;1,34E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,58E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,49E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,27E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;130.99.253.153;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;143.239.123.93;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;37191215117;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;112.66.220.244;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;248.215.62.93;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;214.98.36.154;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;22179203215;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;38.74.79.105;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;70.36.41.181;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;240.231.235.94;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;190.94.163.183;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2,06E+11;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;83.13.115.148;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;177.235.242.33;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;126.61.146.227;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;97.235.227.98;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;14.169.29.119;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;58.157.179.45;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;58212221234;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;37173187237;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;212.145.51.13;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,32E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;138.22.102.185;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;20.131.2.57;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;231.39.123.173;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,54E+11;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;152.139.94.67;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;219.18.113.203;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;12.67.135.149;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;209.8.70.9;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;15254178130;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;74.184.103.47;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;12.67.216.216;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;50.20.113.218;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;30.96.179.47;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;184.21.75.23;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;148;111.235.32.224;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;153.80.9.188;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;69.23.245.121;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;20.95.15.82;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;2.246.30.108;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;86.57.98.190;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;107.177.19.98;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;185.132.220.45;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;238.251.91.173;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;121.211.201.120;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;158.169.2.101;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;240.190.107.20;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;121.46.162.35;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;93.187.61.81;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,38E+11;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;208.11.150.15;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;162.168.51.219;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;248.70.230.33;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;236.67.72.88;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;61.74.10.10;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;237.192.88.53;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;14.30.248.119;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,42E+11;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;134.254.76.228;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;93.126.119.35;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;234.0.59.252;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;103.119.86.230;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;217.15.179.231;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;31.129.38.125;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;0.199.212.149;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;1,85E+11;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;185.117.62.63;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;1.107.185.82;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;85.29.22.10;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;164.31.241.112;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;102.157.236.1;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;141.45.114.33;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;89.186.36.200;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;187.94.40.1;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;187.123.94.184;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;136.219.91.203;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;197.203.113.1;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,73E+11;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;187.131.204.74;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;195.34.75.141;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;119.34.207.103;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2,01E+11;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;50.146.209.83;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;148;12.142.34.8;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;1,50E+11;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;243.63.240.252;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;49105225114;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;123.34.141.79;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;103.153.117.60;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;148;131.107.60.45;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
10.0.123.3;10.0.123.2;160;14.198.228.81;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;228.177.70.239;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;32.64.235.222;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;238.2.252.170;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;36.85.70.22;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;218.1.129.104;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;37.230.177.66;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;229.214.184.72;10.0.0.33;e2:a0:2e:ed:e9:80;f6:85:17:79:0d:63;0;0;1;1;1
10.0.123.3;10.0.123.2;160;2,04E+11;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;13.88.119.46;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;119.237.59.70;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,77E+11;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;1,51E+11;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;238.45.240.234;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;160;###############################################################################################################################################################################################################################################################;10.0.0.4;2a:c5:0d:c8:c4:4b;ba:47:81:ad:3a:e7;0;0;1;1;1
10.0.123.3;10.0.123.2;148;22.71.121.75;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;158.179.5.105;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;108.39.28.13;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;138.187.164.63;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;202.22.72.7;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;###############################################################################################################################################################################################################################################################;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;76.123.39.221;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;62.186.142.31;10.0.0.31;7a:68:3f:dd:48:d6;c6:45:25:1c:91:85;0;1;0;6;1
10.0.123.3;10.0.123.2;148;203.187.74.149;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;113.116.191.94;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;229.238.67.74;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;15.74.102.58;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;21.4.114.31;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;7.7.184.91;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;197.101.139.47;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;148;144.2.103.235;10.0.0.52;06:ab:2b:87:45:6e;4a:c1:95:60:f5:cd;0;1;0;1;1
10.0.123.3;10.0.123.2;160;1,24E+11;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;213.80.99.109;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;13.114.128.66;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;15.64.184.222;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;234.65.100.183;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;103.140.183.216;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;130.220.37.240;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;160;76.25.51.219;10.0.0.5;ea:ba:80:33:bd:0d;96:06:9b:c8:8f:33;0;0;1;1;1
10.0.123.3;10.0.123.2;148;224.142.82.214;10.0.0.44;36:02:49:67:eb:8e;5a:29:b6:e1:e3:be;0;1;0;1;1
